frequency_hz,controller,L_real,L_imag
0.063212,filtered_pd,-7.818976e+00,-8.270550e+00
0.063798,standard_pd,-7.611659e+00,-5.463232e+00
0.063798,filtered_pd,-7.676966e+00,-8.194273e+00
0.064389,standard_pd,-7.472246e+00,-5.412848e+00
0.064389,filtered_pd,-7.537550e+00,-8.118693e+00
0.064985,standard_pd,-7.335381e+00,-5.362924e+00
0.064985,filtered_pd,-7.400680e+00,-8.043802e+00
0.065587,standard_pd,-7.201015e+00,-5.313456e+00
0.065587,filtered_pd,-7.266311e+00,-7.969594e+00
0.066194,standard_pd,-7.069105e+00,-5.264440e+00
0.066194,filtered_pd,-7.134396e+00,-7.896064e+00
0.066807,standard_pd,-6.939604e+00,-5.215870e+00
0.066807,filtered_pd,-7.004891e+00,-7.823204e+00
0.067426,standard_pd,-6.812468e+00,-5.167744e+00
0.067426,filtered_pd,-6.877751e+00,-7.751009e+00
0.068051,standard_pd,-6.687655e+00,-5.120057e+00
0.068051,filtered_pd,-6.752934e+00,-7.679473e+00
0.068681,standard_pd,-6.565122e+00,-5.072805e+00
0.068681,filtered_pd,-6.630397e+00,-7.608589e+00
0.069317,standard_pd,-6.444827e+00,-5.025984e+00
0.069317,filtered_pd,-6.510098e+00,-7.538352e+00
0.069959,standard_pd,-6.326730e+00,-4.979589e+00
0.069959,filtered_pd,-6.391996e+00,-7.468755e+00
0.070607,standard_pd,-6.210790e+00,-4.933618e+00
0.070607,filtered_pd,-6.276051e+00,-7.399792e+00
0.071261,standard_pd,-6.096968e+00,-4.888066e+00
0.071261,filtered_pd,-6.162224e+00,-7.331458e+00
0.071921,standard_pd,-5.985225e+00,-4.842929e+00
0.071921,filtered_pd,-6.050476e+00,-7.263747e+00
0.072587,standard_pd,-5.875523e+00,-4.798204e+00
0.072587,filtered_pd,-5.940770e+00,-7.196652e+00
0.073260,standard_pd,-5.767825e+00,-4.753886e+00
0.073260,filtered_pd,-5.833066e+00,-7.130169e+00
0.073938,standard_pd,-5.662094e+00,-4.709972e+00
0.073938,filtered_pd,-5.727331e+00,-7.064292e+00
0.074623,standard_pd,-5.558295e+00,-4.666458e+00
0.074623,filtered_pd,-5.623526e+00,-6.999015e+00
0.075314,standard_pd,-5.456391e+00,-4.623340e+00
0.075314,filtered_pd,-5.521617e+00,-6.934332e+00
0.076012,standard_pd,-5.356349e+00,-4.580615e+00
0.076012,filtered_pd,-5.421569e+00,-6.870238e+00
0.076716,standard_pd,-5.258134e+00,-4.538279e+00
0.076716,filtered_pd,-5.323349e+00,-6.806728e+00
0.077426,standard_pd,-5.161713e+00,-4.496328e+00
0.077426,filtered_pd,-5.226922e+00,-6.743796e+00
0.078144,standard_pd,-5.067054e+00,-4.454760e+00
0.078144,filtered_pd,-5.132257e+00,-6.681436e+00
0.078867,standard_pd,-4.974123e+00,-4.413569e+00
0.078867,filtered_pd,-5.039320e+00,-6.619644e+00
0.079598,standard_pd,-4.882889e+00,-4.372754e+00
0.079598,filtered_pd,-4.948081e+00,-6.558414e+00
0.080335,standard_pd,-4.793322e+00,-4.332309e+00
0.080335,filtered_pd,-4.858507e+00,-6.497741e+00
0.081079,standard_pd,-4.705391e+00,-4.292233e+00
0.081079,filtered_pd,-4.770570e+00,-6.437620e+00
0.081830,standard_pd,-4.619066e+00,-4.252521e+00
0.081830,filtered_pd,-4.684238e+00,-6.378045e+00
0.082588,standard_pd,-4.534317e+00,-4.213170e+00
0.082588,filtered_pd,-4.599483e+00,-6.319012e+00
0.083353,standard_pd,-4.451116e+00,-4.174177e+00
0.083353,filtered_pd,-4.516276e+00,-6.260515e+00
0.084125,standard_pd,-4.369435e+00,-4.135538e+00
0.084125,filtered_pd,-4.434587e+00,-6.202550e+00
0.084904,standard_pd,-4.289245e+00,-4.097250e+00
0.084904,filtered_pd,-4.354391e+00,-6.145111e+00
0.085691,standard_pd,-4.210520e+00,-4.059310e+00
0.085691,filtered_pd,-4.275659e+00,-6.088194e+00
0.086484,standard_pd,-4.133233e+00,-4.021715e+00
0.086484,filtered_pd,-4.198364e+00,-6.031794e+00
0.087285,standard_pd,-4.057357e+00,-3.984461e+00
0.087285,filtered_pd,-4.122481e+00,-5.975906e+00
0.088094,standard_pd,-3.982867e+00,-3.947545e+00
0.088094,filtered_pd,-4.047983e+00,-5.920524e+00
0.088910,standard_pd,-3.909737e+00,-3.910964e+00
0.088910,filtered_pd,-3.974845e+00,-5.865646e+00
0.089733,standard_pd,-3.837942e+00,-3.874715e+00
0.089733,filtered_pd,-3.903043e+00,-5.811265e+00
0.090564,standard_pd,-3.767458e+00,-3.838795e+00
0.090564,filtered_pd,-3.832551e+00,-5.757377e+00
0.091403,standard_pd,-3.698262e+00,-3.803201e+00
0.091403,filtered_pd,-3.763347e+00,-5.703978e+00
0.092250,standard_pd,-3.630329e+00,-3.767929e+00
0.092250,filtered_pd,-3.695406e+00,-5.651063e+00
0.093104,standard_pd,-3.563636e+00,-3.732977e+00
0.093104,filtered_pd,-3.628704e+00,-5.598627e+00
0.093966,standard_pd,-3.498161e+00,-3.698342e+00
0.093966,filtered_pd,-3.563221e+00,-5.546667e+00
0.094837,standard_pd,-3.433882e+00,-3.664020e+00
0.094837,filtered_pd,-3.498933e+00,-5.495176e+00
0.095715,standard_pd,-3.370776e+00,-3.630009e+00
0.095715,filtered_pd,-3.435818e+00,-5.444152e+00
0.096602,standard_pd,-3.308823e+00,-3.596306e+00
0.096602,filtered_pd,-3.373855e+00,-5.393590e+00
0.097496,standard_pd,-3.248000e+00,-3.562908e+00
0.097496,filtered_pd,-3.313023e+00,-5.343485e+00
0.098400,standard_pd,-3.188288e+00,-3.529813e+00
0.098400,filtered_pd,-3.253302e+00,-5.293833e+00
0.099311,standard_pd,-3.129666e+00,-3.497016e+00
0.099311,filtered_pd,-3.194670e+00,-5.244630e+00
0.100231,standard_pd,-3.072114e+00,-3.464516e+00
0.100231,filtered_pd,-3.137108e+00,-5.195871e+00
0.101159,standard_pd,-3.015613e+00,-3.432310e+00
0.101159,filtered_pd,-3.080597e+00,-5.147554e+00
0.102096,standard_pd,-2.960143e+00,-3.400394e+00
0.102096,filtered_pd,-3.025117e+00,-5.099672e+00
0.103042,standard_pd,-2.905686e+00,-3.368767e+00
0.103042,filtered_pd,-2.970649e+00,-5.052223e+00
0.103996,standard_pd,-2.852223e+00,-3.337425e+00
0.103996,filtered_pd,-2.917174e+00,-5.005201e+00
0.104959,standard_pd,-2.799735e+00,-3.306366e+00
0.104959,filtered_pd,-2.864676e+00,-4.958604e+00
0.105931,standard_pd,-2.748206e+00,-3.275587e+00
0.105931,filtered_pd,-2.813135e+00,-4.912427e+00
0.106913,standard_pd,-2.697617e+00,-3.245086e+00
0.106913,filtered_pd,-2.762534e+00,-4.866666e+00
0.107903,standard_pd,-2.647951e+00,-3.214859e+00
0.107903,filtered_pd,-2.712857e+00,-4.821317e+00
0.108902,standard_pd,-2.599191e+00,-3.184905e+00
0.108902,filtered_pd,-2.664085e+00,-4.776377e+00
0.109911,standard_pd,-2.551322e+00,-3.155220e+00
0.109911,filtered_pd,-2.616203e+00,-4.731841e+00
0.110929,standard_pd,-2.504325e+00,-3.125803e+00
0.110929,filtered_pd,-2.569194e+00,-4.687705e+00
0.111956,standard_pd,-2.458187e+00,-3.096650e+00
0.111956,filtered_pd,-2.523043e+00,-4.643966e+00
0.112993,standard_pd,-2.412890e+00,-3.067759e+00
0.112993,filtered_pd,-2.477732e+00,-4.600621e+00
0.114040,standard_pd,-2.368419e+00,-3.039128e+00
0.114040,filtered_pd,-2.433248e+00,-4.557664e+00
0.115096,standard_pd,-2.324760e+00,-3.010753e+00
0.115096,filtered_pd,-2.389575e+00,-4.515093e+00
0.116162,standard_pd,-2.281897e+00,-2.982634e+00
0.116162,filtered_pd,-2.346699e+00,-4.472904e+00
0.117238,standard_pd,-2.239816e+00,-2.954766e+00
0.117238,filtered_pd,-2.304603e+00,-4.431093e+00
0.118324,standard_pd,-2.198502e+00,-2.927149e+00
0.118324,filtered_pd,-2.263275e+00,-4.389657e+00
0.119420,standard_pd,-2.157942e+00,-2.899779e+00
0.119420,filtered_pd,-2.222700e+00,-4.348592e+00
0.120526,standard_pd,-2.118122e+00,-2.872653e+00
0.120526,filtered_pd,-2.182864e+00,-4.307894e+00
0.121642,standard_pd,-2.079028e+00,-2.845771e+00
0.121642,filtered_pd,-2.143754e+00,-4.267561e+00
0.122769,standard_pd,-2.040646e+00,-2.819129e+00
0.122769,filtered_pd,-2.105357e+00,-4.227587e+00
0.123906,standard_pd,-2.002964e+00,-2.792725e+00
0.123906,filtered_pd,-2.067659e+00,-4.187971e+00
0.125054,standard_pd,-1.965970e+00,-2.766556e+00
0.125054,filtered_pd,-2.030647e+00,-4.148708e+00
0.126212,standard_pd,-1.929649e+00,-2.740621e+00
0.126212,filtered_pd,-1.994310e+00,-4.109795e+00
0.127381,standard_pd,-1.893991e+00,-2.714918e+00
0.127381,filtered_pd,-1.958634e+00,-4.071229e+00
0.128561,standard_pd,-1.858982e+00,-2.689443e+00
0.128561,filtered_pd,-1.923607e+00,-4.033006e+00
0.129752,standard_pd,-1.824611e+00,-2.664195e+00
0.129752,filtered_pd,-1.889218e+00,-3.995123e+00
0.130954,standard_pd,-1.790867e+00,-2.639171e+00
0.130954,filtered_pd,-1.855455e+00,-3.957577e+00
0.132166,standard_pd,-1.757737e+00,-2.614370e+00
0.132166,filtered_pd,-1.822306e+00,-3.920364e+00
0.133391,standard_pd,-1.725211e+00,-2.589789e+00
0.133391,filtered_pd,-1.789761e+00,-3.883481e+00
0.134626,standard_pd,-1.693278e+00,-2.565426e+00
0.134626,filtered_pd,-1.757807e+00,-3.846925e+00
0.135873,standard_pd,-1.661925e+00,-2.541278e+00
0.135873,filtered_pd,-1.726434e+00,-3.810693e+00
0.137131,standard_pd,-1.631144e+00,-2.517345e+00
0.137131,filtered_pd,-1.695632e+00,-3.774781e+00
0.138402,standard_pd,-1.600923e+00,-2.493623e+00
0.138402,filtered_pd,-1.665389e+00,-3.739187e+00
0.139684,standard_pd,-1.571252e+00,-2.470110e+00
0.139684,filtered_pd,-1.635697e+00,-3.703906e+00
0.140977,standard_pd,-1.542121e+00,-2.446805e+00
0.140977,filtered_pd,-1.606543e+00,-3.668937e+00
0.142283,standard_pd,-1.513520e+00,-2.423705e+00
0.142283,filtered_pd,-1.577919e+00,-3.634276e+00
0.143601,standard_pd,-1.485440e+00,-2.400809e+00
0.143601,filtered_pd,-1.549815e+00,-3.599919e+00
0.144931,standard_pd,-1.457870e+00,-2.378114e+00
0.144931,filtered_pd,-1.522221e+00,-3.565864e+00
0.146273,standard_pd,-1.430802e+00,-2.355618e+00
0.146273,filtered_pd,-1.495128e+00,-3.532107e+00
0.147628,standard_pd,-1.404225e+00,-2.333319e+00
0.147628,filtered_pd,-1.468526e+00,-3.498647e+00
0.148996,standard_pd,-1.378132e+00,-2.311215e+00
0.148996,filtered_pd,-1.442407e+00,-3.465479e+00
0.150376,standard_pd,-1.352513e+00,-2.289304e+00
0.150376,filtered_pd,-1.416762e+00,-3.432601e+00
0.151768,standard_pd,-1.327360e+00,-2.267585e+00
0.151768,filtered_pd,-1.391581e+00,-3.400009e+00
0.153174,standard_pd,-1.302663e+00,-2.246055e+00
0.153174,filtered_pd,-1.366856e+00,-3.367701e+00
0.154593,standard_pd,-1.278415e+00,-2.224712e+00
0.154593,filtered_pd,-1.342579e+00,-3.335674e+00
0.156025,standard_pd,-1.254607e+00,-2.203555e+00
0.156025,filtered_pd,-1.318742e+00,-3.303925e+00
0.157470,standard_pd,-1.231231e+00,-2.182581e+00
0.157470,filtered_pd,-1.295335e+00,-3.272450e+00
0.158928,standard_pd,-1.208279e+00,-2.161788e+00
0.158928,filtered_pd,-1.272353e+00,-3.241248e+00
0.160400,standard_pd,-1.185743e+00,-2.141175e+00
0.160400,filtered_pd,-1.249785e+00,-3.210315e+00
0.161886,standard_pd,-1.163616e+00,-2.120739e+00
0.161886,filtered_pd,-1.227625e+00,-3.179648e+00
0.163385,standard_pd,-1.141889e+00,-2.100480e+00
0.163385,filtered_pd,-1.205866e+00,-3.149245e+00
0.164899,standard_pd,-1.120556e+00,-2.080394e+00
0.164899,filtered_pd,-1.184499e+00,-3.119102e+00
0.166426,standard_pd,-1.099610e+00,-2.060480e+00
0.166426,filtered_pd,-1.163517e+00,-3.089217e+00
0.167967,standard_pd,-1.079043e+00,-2.040736e+00
0.167967,filtered_pd,-1.142914e+00,-3.059587e+00
0.169523,standard_pd,-1.058847e+00,-2.021160e+00
0.169523,filtered_pd,-1.122681e+00,-3.030210e+00
0.171093,standard_pd,-1.039017e+00,-2.001751e+00
0.171093,filtered_pd,-1.102813e+00,-3.001081e+00
0.172678,standard_pd,-1.019545e+00,-1.982506e+00
0.172678,filtered_pd,-1.083302e+00,-2.972199e+00
0.174277,standard_pd,-1.000425e+00,-1.963424e+00
0.174277,filtered_pd,-1.064142e+00,-2.943561e+00
0.175892,standard_pd,-9.816496e-01,-1.944502e+00
0.175892,filtered_pd,-1.045326e+00,-2.915164e+00
0.177521,standard_pd,-9.632132e-01,-1.925739e+00
0.177521,filtered_pd,-1.026847e+00,-2.887005e+00
0.179165,standard_pd,-9.451090e-01,-1.907134e+00
0.179165,filtered_pd,-1.008699e+00,-2.859082e+00
0.180824,standard_pd,-9.273309e-01,-1.888683e+00
0.180824,filtered_pd,-9.908765e-01,-2.831391e+00
0.182499,standard_pd,-9.098729e-01,-1.870386e+00
0.182499,filtered_pd,-9.733724e-01,-2.803930e+00
0.184190,standard_pd,-8.927288e-01,-1.852240e+00
0.184190,filtered_pd,-9.561811e-01,-2.776696e+00
0.185896,standard_pd,-8.758927e-01,-1.834244e+00
0.185896,filtered_pd,-9.392964e-01,-2.749686e+00
0.187617,standard_pd,-8.593590e-01,-1.816396e+00
0.187617,filtered_pd,-9.227126e-01,-2.722898e+00
0.189355,standard_pd,-8.431218e-01,-1.798694e+00
0.189355,filtered_pd,-9.064239e-01,-2.696328e+00
0.191109,standard_pd,-8.271755e-01,-1.781135e+00
0.191109,filtered_pd,-8.904246e-01,-2.669974e+00
0.192879,standard_pd,-8.115147e-01,-1.763719e+00
0.192879,filtered_pd,-8.747091e-01,-2.643834e+00
0.194666,standard_pd,-7.961338e-01,-1.746443e+00
0.194666,filtered_pd,-8.592720e-01,-2.617903e+00
0.196469,standard_pd,-7.810276e-01,-1.729306e+00
0.196469,filtered_pd,-8.441078e-01,-2.592181e+00
0.198288,standard_pd,-7.661907e-01,-1.712305e+00
0.198288,filtered_pd,-8.292112e-01,-2.566662e+00
0.200125,standard_pd,-7.516181e-01,-1.695439e+00
0.200125,filtered_pd,-8.145769e-01,-2.541346e+00
0.201979,standard_pd,-7.373046e-01,-1.678705e+00
0.201979,filtered_pd,-8.001999e-01,-2.516228e+00
0.203849,standard_pd,-7.232452e-01,-1.662102e+00
0.203849,filtered_pd,-7.860749e-01,-2.491307e+00
0.205737,standard_pd,-7.094350e-01,-1.645628e+00
0.205737,filtered_pd,-7.721971e-01,-2.466578e+00
0.207643,standard_pd,-6.958692e-01,-1.629281e+00
0.207643,filtered_pd,-7.585613e-01,-2.442039e+00
0.209566,standard_pd,-6.825428e-01,-1.613058e+00
0.209566,filtered_pd,-7.451628e-01,-2.417688e+00
0.211507,standard_pd,-6.694513e-01,-1.596959e+00
0.211507,filtered_pd,-7.319968e-01,-2.393520e+00
0.213466,standard_pd,-6.565900e-01,-1.580980e+00
0.213466,filtered_pd,-7.190584e-01,-2.369534e+00
0.215443,standard_pd,-6.439542e-01,-1.565120e+00
0.215443,filtered_pd,-7.063430e-01,-2.345725e+00
0.217439,standard_pd,-6.315395e-01,-1.549376e+00
0.217439,filtered_pd,-6.938459e-01,-2.322091e+00
0.219453,standard_pd,-6.193414e-01,-1.533747e+00
0.219453,filtered_pd,-6.815626e-01,-2.298628e+00
0.221486,standard_pd,-6.073555e-01,-1.518230e+00
0.221486,filtered_pd,-6.694884e-01,-2.275334e+00
0.223537,standard_pd,-5.955775e-01,-1.502824e+00
0.223537,filtered_pd,-6.576190e-01,-2.252205e+00
0.225607,standard_pd,-5.840030e-01,-1.487525e+00
0.225607,filtered_pd,-6.459497e-01,-2.229237e+00
0.227697,standard_pd,-5.726278e-01,-1.472331e+00
0.227697,filtered_pd,-6.344763e-01,-2.206427e+00
0.229806,standard_pd,-5.614476e-01,-1.457241e+00
0.229806,filtered_pd,-6.231943e-01,-2.183771e+00
0.231935,standard_pd,-5.504583e-01,-1.442251e+00
0.231935,filtered_pd,-6.120993e-01,-2.161266e+00
0.234083,standard_pd,-5.396559e-01,-1.427360e+00
0.234083,filtered_pd,-6.011870e-01,-2.138908e+00
0.236251,standard_pd,-5.290360e-01,-1.412564e+00
0.236251,filtered_pd,-5.904532e-01,-2.116694e+00
0.238439,standard_pd,-5.185948e-01,-1.397861e+00
0.238439,filtered_pd,-5.798934e-01,-2.094618e+00
0.240648,standard_pd,-5.083281e-01,-1.383249e+00
0.240648,filtered_pd,-5.695034e-01,-2.072678e+00
0.242876,standard_pd,-4.982319e-01,-1.368723e+00
0.242876,filtered_pd,-5.592788e-01,-2.050868e+00
0.245126,standard_pd,-4.883022e-01,-1.354283e+00
0.245126,filtered_pd,-5.492155e-01,-2.029185e+00
0.247396,standard_pd,-4.785350e-01,-1.339923e+00
0.247396,filtered_pd,-5.393089e-01,-2.007624e+00
0.249688,standard_pd,-4.689262e-01,-1.325642e+00
0.249688,filtered_pd,-5.295548e-01,-1.986180e+00
0.252000,standard_pd,-4.594719e-01,-1.311436e+00
0.252000,filtered_pd,-5.199488e-01,-1.964847e+00
0.254335,standard_pd,-4.501680e-01,-1.297301e+00
0.254335,filtered_pd,-5.104865e-01,-1.943622e+00
0.256690,standard_pd,-4.410104e-01,-1.283234e+00
0.256690,filtered_pd,-5.011634e-01,-1.922498e+00
0.259068,standard_pd,-4.319952e-01,-1.269231e+00
0.259068,filtered_pd,-4.919748e-01,-1.901469e+00
0.261467,standard_pd,-4.231181e-01,-1.255288e+00
0.261467,filtered_pd,-4.829163e-01,-1.880530e+00
0.263889,standard_pd,-4.143749e-01,-1.241401e+00
0.263889,filtered_pd,-4.739830e-01,-1.859675e+00
0.266333,standard_pd,-4.057615e-01,-1.227564e+00
0.266333,filtered_pd,-4.651700e-01,-1.838895e+00
0.268800,standard_pd,-3.972735e-01,-1.213775e+00
0.268800,filtered_pd,-4.564724e-01,-1.818185e+00
0.271290,standard_pd,-3.889065e-01,-1.200027e+00
0.271290,filtered_pd,-4.478851e-01,-1.797537e+00
0.273803,standard_pd,-3.806559e-01,-1.186314e+00
0.273803,filtered_pd,-4.394026e-01,-1.776942e+00
0.276339,standard_pd,-3.725171e-01,-1.172633e+00
0.276339,filtered_pd,-4.310194e-01,-1.756392e+00
0.278898,standard_pd,-3.644852e-01,-1.158975e+00
0.278898,filtered_pd,-4.227297e-01,-1.735878e+00
0.281481,standard_pd,-3.565551e-01,-1.145334e+00
0.281481,filtered_pd,-4.145272e-01,-1.715389e+00
0.284088,standard_pd,-3.487216e-01,-1.131704e+00
0.284088,filtered_pd,-4.064057e-01,-1.694915e+00
0.286720,standard_pd,-3.409793e-01,-1.118076e+00
0.286720,filtered_pd,-3.983582e-01,-1.674443e+00
0.289375,standard_pd,-3.333222e-01,-1.104442e+00
0.289375,filtered_pd,-3.903773e-01,-1.653962e+00
0.292056,standard_pd,-3.257442e-01,-1.090793e+00
0.292056,filtered_pd,-3.824553e-01,-1.633458e+00
0.294761,standard_pd,-3.182387e-01,-1.077119e+00
0.294761,filtered_pd,-3.745837e-01,-1.612915e+00
0.297491,standard_pd,-3.107985e-01,-1.063408e+00
0.297491,filtered_pd,-3.667531e-01,-1.592316e+00
0.300246,standard_pd,-3.034161e-01,-1.049650e+00
0.300246,filtered_pd,-3.589537e-01,-1.571645e+00
0.303027,standard_pd,-2.960832e-01,-1.035830e+00
0.303027,filtered_pd,-3.511744e-01,-1.550881e+00
0.305834,standard_pd,-2.887905e-01,-1.021934e+00
0.305834,filtered_pd,-3.434030e-01,-1.530001e+00
0.308666,standard_pd,-2.815282e-01,-1.007946e+00
0.308666,filtered_pd,-3.356260e-01,-1.508981e+00
0.311525,standard_pd,-2.742850e-01,-9.938475e-01
0.311525,filtered_pd,-3.278281e-01,-1.487795e+00
0.314411,standard_pd,-2.670484e-01,-9.796183e-01
0.314411,filtered_pd,-3.199925e-01,-1.466411e+00
0.317323,standard_pd,-2.598046e-01,-9.652357e-01
0.317323,filtered_pd,-3.120996e-01,-1.444794e+00
0.320262,standard_pd,-2.525376e-01,-9.506740e-01
0.320262,filtered_pd,-3.041275e-01,-1.422908e+00
0.323228,standard_pd,-2.452293e-01,-9.359042e-01
0.323228,filtered_pd,-2.960506e-01,-1.400706e+00
0.326222,standard_pd,-2.378588e-01,-9.208933e-01
0.326222,filtered_pd,-2.878397e-01,-1.378141e+00
0.329244,standard_pd,-2.304018e-01,-9.056034e-01
0.329244,filtered_pd,-2.794604e-01,-1.355154e+00
0.332293,standard_pd,-2.228300e-01,-8.899912e-01
0.332293,filtered_pd,-2.708724e-01,-1.331679e+00
0.335371,standard_pd,-2.151098e-01,-8.740067e-01
0.335371,filtered_pd,-2.620279e-01,-1.307643e+00
0.338477,standard_pd,-2.072016e-01,-8.575916e-01
0.338477,filtered_pd,-2.528698e-01,-1.282955e+00
0.341612,standard_pd,-1.990572e-01,-8.406780e-01
0.341612,filtered_pd,-2.433291e-01,-1.257515e+00
0.344776,standard_pd,-1.906185e-01,-8.231862e-01
0.344776,filtered_pd,-2.333219e-01,-1.231200e+00
0.347970,standard_pd,-1.818142e-01,-8.050216e-01
0.347970,filtered_pd,-2.227449e-01,-1.203868e+00
0.351193,standard_pd,-1.725557e-01,-7.860717e-01
0.351193,filtered_pd,-2.114697e-01,-1.175348e+00
0.354446,standard_pd,-1.627318e-01,-7.662017e-01
0.354446,filtered_pd,-1.993348e-01,-1.145437e+00
0.357729,standard_pd,-1.522012e-01,-7.452482e-01
0.357729,filtered_pd,-1.861339e-01,-1.113885e+00
0.361042,standard_pd,-1.407813e-01,-7.230125e-01
0.361042,filtered_pd,-1.716008e-01,-1.080391e+00
0.364386,standard_pd,-1.282331e-01,-6.992499e-01
0.364386,filtered_pd,-1.553856e-01,-1.044584e+00
0.367761,standard_pd,-1.142379e-01,-6.736575e-01
0.367761,filtered_pd,-1.370212e-01,-1.006001e+00
0.371167,standard_pd,-9.836249e-02,-6.458568e-01
0.371167,filtered_pd,-1.158715e-01,-9.640667e-01
0.374605,standard_pd,-8.000574e-02,-6.153716e-01
0.374605,filtered_pd,-9.105214e-02,-9.180519e-01
0.378075,standard_pd,-5.831308e-02,-5.816002e-01
0.378075,filtered_pd,-6.130356e-02,-8.670348e-01
0.381576,standard_pd,-3.203669e-02,-5.437828e-01
0.381576,filtered_pd,-2.478301e-02,-8.098461e-01
0.385111,standard_pd,7.014541e-04,-5.009715e-01
0.385111,filtered_pd,2.128857e-02,-7.450187e-01
0.388678,standard_pd,4.282500e-02,-4.520306e-01
0.388678,filtered_pd,8.124721e-02,-6.707758e-01
0.392278,standard_pd,9.905750e-02,-3.957519e-01
0.392278,filtered_pd,1.621159e-01,-5.851835e-01
0.395911,standard_pd,1.773299e-01,-3.313594e-01
0.395911,filtered_pd,2.757210e-01,-4.868659e-01
0.399578,standard_pd,2.914085e-01,-2.602753e-01
0.399578,filtered_pd,4.426667e-01,-3.775712e-01
0.403279,standard_pd,4.653394e-01,-1.919843e-01
