frequency_hz,method,controller,psd_disp_m2_per_hz
16.015625,zvd,filtered_pd,6.815750e-12
16.406250,zvd,filtered_pd,6.027843e-12
16.796875,zvd,filtered_pd,5.485413e-12
17.187500,zvd,filtered_pd,4.949482e-12
17.578125,zvd,filtered_pd,4.328212e-12
17.968750,zvd,filtered_pd,3.936996e-12
18.359375,zvd,filtered_pd,3.585226e-12
18.750000,zvd,filtered_pd,3.251634e-12
19.140625,zvd,filtered_pd,2.821229e-12
19.531250,zvd,filtered_pd,2.683452e-12
19.921875,zvd,filtered_pd,2.369072e-12
20.312500,zvd,filtered_pd,2.203535e-12
20.703125,zvd,filtered_pd,1.910623e-12
21.093750,zvd,filtered_pd,1.848595e-12
21.484375,zvd,filtered_pd,1.624847e-12
21.875000,zvd,filtered_pd,1.496974e-12
22.265625,zvd,filtered_pd,1.364341e-12
22.656250,zvd,filtered_pd,1.264260e-12
23.046875,zvd,filtered_pd,1.159717e-12
23.437500,zvd,filtered_pd,1.025925e-12
23.828125,zvd,filtered_pd,1.004280e-12
24.218750,zvd,filtered_pd,8.695982e-13
24.609375,zvd,filtered_pd,8.435176e-13
25.000000,zvd,filtered_pd,7.255418e-13
25.390625,zvd,filtered_pd,7.349079e-13
25.781250,zvd,filtered_pd,6.226472e-13
26.171875,zvd,filtered_pd,6.066634e-13
26.562500,zvd,filtered_pd,5.440005e-13
26.953125,zvd,filtered_pd,5.203145e-13
27.343750,zvd,filtered_pd,4.727067e-13
27.734375,zvd,filtered_pd,4.286081e-13
28.125000,zvd,filtered_pd,4.245834e-13
28.515625,zvd,filtered_pd,3.637746e-13
28.906250,zvd,filtered_pd,3.660091e-13
29.296875,zvd,filtered_pd,3.118004e-13
29.687500,zvd,filtered_pd,3.238491e-13
30.078125,zvd,filtered_pd,2.691651e-13
30.468750,zvd,filtered_pd,2.739011e-13
30.859375,zvd,filtered_pd,2.432000e-13
31.250000,zvd,filtered_pd,2.349280e-13
31.640625,zvd,filtered_pd,2.140268e-13
32.031250,zvd,filtered_pd,1.990465e-13
32.421875,zvd,filtered_pd,1.964587e-13
32.812500,zvd,filtered_pd,1.693451e-13
33.203125,zvd,filtered_pd,1.725216e-13
33.593750,zvd,filtered_pd,1.482691e-13
33.984375,zvd,filtered_pd,1.547646e-13
34.375000,zvd,filtered_pd,1.289691e-13
34.765625,zvd,filtered_pd,1.345020e-13
35.156250,zvd,filtered_pd,1.177690e-13
35.546875,zvd,filtered_pd,1.165331e-13
35.937500,zvd,filtered_pd,1.054533e-13
36.328125,zvd,filtered_pd,1.013246e-13
36.718750,zvd,filtered_pd,9.783307e-14
37.109375,zvd,filtered_pd,8.641784e-14
37.500000,zvd,filtered_pd,8.864264e-14
37.890625,zvd,filtered_pd,7.693082e-14
38.281250,zvd,filtered_pd,8.049079e-14
38.671875,zvd,filtered_pd,6.733976e-14
39.062500,zvd,filtered_pd,7.227767e-14
39.453125,zvd,filtered_pd,6.234522e-14
39.843750,zvd,filtered_pd,6.335389e-14
40.234375,zvd,filtered_pd,5.721011e-14
40.625000,zvd,filtered_pd,5.639229e-14
41.015625,zvd,filtered_pd,5.371791e-14
41.406250,zvd,filtered_pd,4.919393e-14
41.796875,zvd,filtered_pd,5.029612e-14
42.187500,zvd,filtered_pd,4.454349e-14
42.578125,zvd,filtered_pd,4.632336e-14
42.968750,zvd,filtered_pd,4.041935e-14
43.359375,zvd,filtered_pd,4.302495e-14
43.750000,zvd,filtered_pd,3.788607e-14
44.140625,zvd,filtered_pd,3.897316e-14
44.531250,zvd,filtered_pd,3.596393e-14
44.921875,zvd,filtered_pd,3.602049e-14
45.312500,zvd,filtered_pd,3.436616e-14
45.703125,zvd,filtered_pd,3.307310e-14
46.093750,zvd,filtered_pd,3.321361e-14
46.484375,zvd,filtered_pd,3.115538e-14
46.875000,zvd,filtered_pd,3.175135e-14
47.265625,zvd,filtered_pd,2.982720e-14
47.656250,zvd,filtered_pd,3.064802e-14
48.046875,zvd,filtered_pd,2.903678e-14
48.437500,zvd,filtered_pd,2.949917e-14
48.828125,zvd,filtered_pd,2.877942e-14
49.218750,zvd,filtered_pd,2.878957e-14
49.609375,zvd,filtered_pd,2.861490e-14
50.000000,zvd,filtered_pd,1.426883e-14
0.000000,zvd,avc,3.881483e-05
0.390625,zvd,avc,1.431634e-04
0.781250,zvd,avc,4.451451e-05
1.171875,zvd,avc,1.436755e-06
1.562500,zvd,avc,4.832007e-07
1.953125,zvd,avc,1.620743e-07
2.343750,zvd,avc,3.589630e-08
2.734375,zvd,avc,2.181272e-08
3.125000,zvd,avc,1.112663e-08
3.515625,zvd,avc,6.332251e-09
3.906250,zvd,avc,3.057872e-09
4.296875,zvd,avc,2.633750e-09
4.687500,zvd,avc,1.543193e-09
5.078125,zvd,avc,1.133844e-09
5.468750,zvd,avc,7.775907e-10
5.859375,zvd,avc,6.384561e-10
6.250000,zvd,avc,4.558841e-10
6.640625,zvd,avc,3.363632e-10
7.031250,zvd,avc,2.837638e-10
7.421875,zvd,avc,2.147531e-10
7.812500,zvd,avc,1.778415e-10
8.203125,zvd,avc,1.322990e-10
8.593750,zvd,avc,1.212662e-10
8.984375,zvd,avc,9.172543e-11
9.375000,zvd,avc,7.841172e-11
9.765625,zvd,avc,6.461538e-11
10.156250,zvd,avc,5.601034e-11
10.546875,zvd,avc,4.614902e-11
10.937500,zvd,avc,3.822974e-11
11.328125,zvd,avc,3.500112e-11
11.718750,zvd,avc,2.840625e-11
12.109375,zvd,avc,2.504862e-11
12.500000,zvd,avc,2.101635e-11
12.890625,zvd,avc,1.950694e-11
13.281250,zvd,avc,1.603330e-11
13.671875,zvd,avc,1.421495e-11
14.062500,zvd,avc,1.262402e-11
14.453125,zvd,avc,1.118475e-11
14.843750,zvd,avc,9.701678e-12
15.234375,zvd,avc,8.545655e-12
15.625000,zvd,avc,7.840146e-12
16.015625,zvd,avc,6.815750e-12
16.406250,zvd,avc,6.027843e-12
16.796875,zvd,avc,5.485413e-12
17.187500,zvd,avc,4.949482e-12
17.578125,zvd,avc,4.328212e-12
17.968750,zvd,avc,3.936996e-12
18.359375,zvd,avc,3.585226e-12
18.750000,zvd,avc,3.251634e-12
19.140625,zvd,avc,2.821229e-12
19.531250,zvd,avc,2.683452e-12
19.921875,zvd,avc,2.369072e-12
20.312500,zvd,avc,2.203535e-12
20.703125,zvd,avc,1.910623e-12
21.093750,zvd,avc,1.848595e-12
21.484375,zvd,avc,1.624847e-12
21.875000,zvd,avc,1.496974e-12
22.265625,zvd,avc,1.364341e-12
22.656250,zvd,avc,1.264260e-12
23.046875,zvd,avc,1.159717e-12
23.437500,zvd,avc,1.025925e-12
23.828125,zvd,avc,1.004280e-12
24.218750,zvd,avc,8.695982e-13
24.609375,zvd,avc,8.435176e-13
25.000000,zvd,avc,7.255418e-13
25.390625,zvd,avc,7.349079e-13
25.781250,zvd,avc,6.226472e-13
26.171875,zvd,avc,6.066634e-13
26.562500,zvd,avc,5.440005e-13
26.953125,zvd,avc,5.203145e-13
27.343750,zvd,avc,4.727067e-13
27.734375,zvd,avc,4.286081e-13
28.125000,zvd,avc,4.245834e-13
28.515625,zvd,avc,3.637746e-13
28.906250,zvd,avc,3.660091e-13
29.296875,zvd,avc,3.118004e-13
29.687500,zvd,avc,3.238491e-13
30.078125,zvd,avc,2.691651e-13
30.468750,zvd,avc,2.739011e-13
30.859375,zvd,avc,2.432000e-13
31.250000,zvd,avc,2.349280e-13
31.640625,zvd,avc,2.140268e-13
32.031250,zvd,avc,1.990465e-13
32.421875,zvd,avc,1.964587e-13
32.812500,zvd,avc,1.693451e-13
33.203125,zvd,avc,1.725216e-13
33.593750,zvd,avc,1.482691e-13
33.984375,zvd,avc,1.547646e-13
34.375000,zvd,avc,1.289691e-13
34.765625,zvd,avc,1.345020e-13
35.156250,zvd,avc,1.177690e-13
35.546875,zvd,avc,1.165331e-13
35.937500,zvd,avc,1.054533e-13
36.328125,zvd,avc,1.013246e-13
36.718750,zvd,avc,9.783307e-14
37.109375,zvd,avc,8.641784e-14
37.500000,zvd,avc,8.864264e-14
37.890625,zvd,avc,7.693082e-14
38.281250,zvd,avc,8.049079e-14
38.671875,zvd,avc,6.733976e-14
39.062500,zvd,avc,7.227767e-14
39.453125,zvd,avc,6.234522e-14
39.843750,zvd,avc,6.335389e-14
40.234375,zvd,avc,5.721011e-14
40.625000,zvd,avc,5.639229e-14
41.015625,zvd,avc,5.371791e-14
41.406250,zvd,avc,4.919393e-14
41.796875,zvd,avc,5.029612e-14
42.187500,zvd,avc,4.454349e-14
42.578125,zvd,avc,4.632336e-14
42.968750,zvd,avc,4.041935e-14
43.359375,zvd,avc,4.302495e-14
43.750000,zvd,avc,3.788607e-14
44.140625,zvd,avc,3.897316e-14
44.531250,zvd,avc,3.596393e-14
44.921875,zvd,avc,3.602049e-14
45.312500,zvd,avc,3.436616e-14
45.703125,zvd,avc,3.307310e-14
46.093750,zvd,avc,3.321361e-14
46.484375,zvd,avc,3.115538e-14
46.875000,zvd,avc,3.175135e-14
47.265625,zvd,avc,2.982720e-14
47.656250,zvd,avc,3.064802e-14
48.046875,zvd,avc,2.903678e-14
48.437500,zvd,avc,2.949917e-14
48.828125,zvd,avc,2.877942e-14
49.218750,zvd,avc,2.878957e-14
49.609375,zvd,avc,2.861490e-14
50.000000,zvd,avc,1.426883e-14
0.000000,fourth,standard_pd,3.988747e-05
0.390625,fourth,standard_pd,1.552777e-04
0.781250,fourth,standard_pd,6.396002e-05
1.171875,fourth,standard_pd,6.301053e-06
1.562500,fourth,standard_pd,1.022733e-06
1.953125,fourth,standard_pd,4.911927e-07
2.343750,fourth,standard_pd,1.210633e-07
2.734375,fourth,standard_pd,7.006122e-08
3.125000,fourth,standard_pd,3.272025e-08
3.515625,fourth,standard_pd,2.485449e-08
3.906250,fourth,standard_pd,8.761516e-09
4.296875,fourth,standard_pd,8.954228e-09
4.687500,fourth,standard_pd,5.000308e-09
5.078125,fourth,standard_pd,2.788734e-09
5.468750,fourth,standard_pd,3.115890e-09
5.859375,fourth,standard_pd,1.230383e-09
6.250000,fourth,standard_pd,1.466102e-09
6.640625,fourth,standard_pd,9.717886e-10
7.031250,fourth,standard_pd,6.773470e-10
7.421875,fourth,standard_pd,5.418075e-10
7.812500,fourth,standard_pd,4.974748e-10
8.203125,fourth,standard_pd,2.892970e-10
8.593750,fourth,standard_pd,3.000095e-10
8.984375,fourth,standard_pd,2.428673e-10
9.375000,fourth,standard_pd,1.317794e-10
9.765625,fourth,standard_pd,1.957619e-10
10.156250,fourth,standard_pd,1.003430e-10
10.546875,fourth,standard_pd,9.989717e-11
10.937500,fourth,standard_pd,9.873333e-11
11.328125,fourth,standard_pd,6.055474e-11
11.718750,fourth,standard_pd,6.227916e-11
12.109375,fourth,standard_pd,5.754565e-11
12.500000,fourth,standard_pd,3.697738e-11
12.890625,fourth,standard_pd,3.944974e-11
13.281250,fourth,standard_pd,3.640685e-11
13.671875,fourth,standard_pd,2.106788e-11
14.062500,fourth,standard_pd,2.924313e-11
14.453125,fourth,standard_pd,1.998276e-11
14.843750,fourth,standard_pd,1.573850e-11
15.234375,fourth,standard_pd,1.937494e-11
15.625000,fourth,standard_pd,1.206971e-11
16.015625,fourth,standard_pd,1.183132e-11
16.406250,fourth,standard_pd,1.266808e-11
16.796875,fourth,standard_pd,7.891398e-12
17.187500,fourth,standard_pd,8.715041e-12
17.578125,fourth,standard_pd,8.481118e-12
17.968750,fourth,standard_pd,5.243483e-12
18.359375,fourth,standard_pd,6.691647e-12
18.750000,fourth,standard_pd,5.456311e-12
19.140625,fourth,standard_pd,3.841788e-12
19.531250,fourth,standard_pd,5.007925e-12
19.921875,fourth,standard_pd,3.522081e-12
20.312500,fourth,standard_pd,3.008871e-12
20.703125,fourth,standard_pd,3.633398e-12
21.093750,fourth,standard_pd,2.346614e-12
21.484375,fourth,standard_pd,2.409214e-12
21.875000,fourth,standard_pd,2.589638e-12
22.265625,fourth,standard_pd,1.626715e-12
22.656250,fourth,standard_pd,1.943223e-12
23.046875,fourth,standard_pd,1.810276e-12
23.437500,fourth,standard_pd,1.188961e-12
23.828125,fourth,standard_pd,1.574395e-12
24.218750,fourth,standard_pd,1.215770e-12
24.609375,fourth,standard_pd,9.688104e-13
25.000000,fourth,standard_pd,1.196544e-12
25.390625,fourth,standard_pd,8.628907e-13
25.781250,fourth,standard_pd,7.779757e-13
26.171875,fourth,standard_pd,9.206025e-13
26.562500,fourth,standard_pd,6.048280e-13
26.953125,fourth,standard_pd,6.537517e-13
27.343750,fourth,standard_pd,6.840700e-13
27.734375,fourth,standard_pd,4.421098e-13
28.125000,fourth,standard_pd,5.548015e-13
28.515625,fourth,standard_pd,4.890801e-13
28.906250,fourth,standard_pd,3.520146e-13
29.296875,fourth,standard_pd,4.557180e-13
29.687500,fourth,standard_pd,3.467991e-13
30.078125,fourth,standard_pd,2.987357e-13
30.468750,fourth,standard_pd,3.568815e-13
30.859375,fourth,standard_pd,2.578089e-13
31.250000,fourth,standard_pd,2.513014e-13
31.640625,fourth,standard_pd,2.786690e-13
32.031250,fourth,standard_pd,1.962605e-13
32.421875,fourth,standard_pd,2.099495e-13
32.812500,fourth,standard_pd,2.218985e-13
33.203125,fourth,standard_pd,1.422520e-13
33.593750,fourth,standard_pd,1.925071e-13
33.984375,fourth,standard_pd,1.550621e-13
34.375000,fourth,standard_pd,1.272879e-13
34.765625,fourth,standard_pd,1.551984e-13
35.156250,fourth,standard_pd,1.179988e-13
35.546875,fourth,standard_pd,1.109486e-13
35.937500,fourth,standard_pd,1.231670e-13
36.328125,fourth,standard_pd,9.526003e-14
36.718750,fourth,standard_pd,9.168408e-14
37.109375,fourth,standard_pd,1.040695e-13
37.500000,fourth,standard_pd,7.079782e-14
37.890625,fourth,standard_pd,8.443322e-14
38.281250,fourth,standard_pd,8.050747e-14
38.671875,fourth,standard_pd,5.842040e-14
39.062500,fourth,standard_pd,7.561993e-14
39.453125,fourth,standard_pd,6.054677e-14
39.843750,fourth,standard_pd,5.320679e-14
40.234375,fourth,standard_pd,6.359546e-14
40.625000,fourth,standard_pd,4.787937e-14
41.015625,fourth,standard_pd,4.891138e-14
41.406250,fourth,standard_pd,5.175308e-14
41.796875,fourth,standard_pd,4.138508e-14
42.187500,fourth,standard_pd,4.198422e-14
42.578125,fourth,standard_pd,4.586823e-14
42.968750,fourth,standard_pd,3.269265e-14
43.359375,fourth,standard_pd,4.064035e-14
43.750000,fourth,standard_pd,3.704001e-14
44.140625,fourth,standard_pd,2.928383e-14
44.531250,fourth,standard_pd,3.814798e-14
44.921875,fourth,standard_pd,2.947976e-14
45.312500,fourth,standard_pd,2.911121e-14
45.703125,fourth,standard_pd,3.353907e-14
46.093750,fourth,standard_pd,2.567000e-14
46.484375,fourth,standard_pd,2.860049e-14
46.875000,fourth,standard_pd,2.949236e-14
47.265625,fourth,standard_pd,2.407528e-14
47.656250,fourth,standard_pd,2.739441e-14
48.046875,fourth,standard_pd,2.738626e-14
48.437500,fourth,standard_pd,2.249100e-14
48.828125,fourth,standard_pd,2.747163e-14
49.218750,fourth,standard_pd,2.568922e-14
49.609375,fourth,standard_pd,2.130278e-14
50.000000,fourth,standard_pd,1.494372e-14
0.000000,fourth,filtered_pd,4.002199e-05
0.390625,fourth,filtered_pd,1.439424e-04
0.781250,fourth,filtered_pd,4.455824e-05
1.171875,fourth,filtered_pd,1.287992e-06
1.562500,fourth,filtered_pd,4.428703e-07
1.953125,fourth,filtered_pd,1.532786e-07
2.343750,fourth,filtered_pd,3.511208e-08
2.734375,fourth,filtered_pd,2.141359e-08
3.125000,fourth,filtered_pd,1.041235e-08
3.515625,fourth,filtered_pd,5.963044e-09
3.906250,fourth,filtered_pd,2.941481e-09
4.296875,fourth,filtered_pd,2.526568e-09
4.687500,fourth,filtered_pd,1.442699e-09
5.078125,fourth,filtered_pd,1.096546e-09
5.468750,fourth,filtered_pd,7.499726e-10
5.859375,fourth,filtered_pd,6.278941e-10
6.250000,fourth,filtered_pd,4.307059e-10
6.640625,fourth,filtered_pd,3.266247e-10
7.031250,fourth,filtered_pd,2.771513e-10
7.421875,fourth,filtered_pd,2.087622e-10
7.812500,fourth,filtered_pd,1.708450e-10
8.203125,fourth,filtered_pd,1.304112e-10
8.593750,fourth,filtered_pd,1.172729e-10
8.984375,fourth,filtered_pd,8.969015e-11
9.375000,fourth,filtered_pd,7.585024e-11
9.765625,fourth,filtered_pd,6.343170e-11
10.156250,fourth,filtered_pd,5.516370e-11
10.546875,fourth,filtered_pd,4.391571e-11
10.937500,fourth,filtered_pd,3.873354e-11
11.328125,fourth,filtered_pd,3.313816e-11
11.718750,fourth,filtered_pd,2.869686e-11
12.109375,fourth,filtered_pd,2.402719e-11
12.500000,fourth,filtered_pd,2.086068e-11
12.890625,fourth,filtered_pd,1.936640e-11
13.281250,fourth,filtered_pd,1.531876e-11
13.671875,fourth,filtered_pd,1.455343e-11
14.062500,fourth,filtered_pd,1.198893e-11
14.453125,fourth,filtered_pd,1.144155e-11
14.843750,fourth,filtered_pd,9.321451e-12
15.234375,fourth,filtered_pd,8.620390e-12
15.625000,fourth,filtered_pd,7.822901e-12
16.015625,fourth,filtered_pd,6.617156e-12
16.406250,fourth,filtered_pd,6.199727e-12
16.796875,fourth,filtered_pd,5.304800e-12
17.187500,fourth,filtered_pd,5.116714e-12
17.578125,fourth,filtered_pd,4.188800e-12
17.968750,fourth,filtered_pd,4.071873e-12
18.359375,fourth,filtered_pd,3.550369e-12
18.750000,fourth,filtered_pd,3.293833e-12
19.140625,fourth,filtered_pd,2.869543e-12
19.531250,fourth,filtered_pd,2.682917e-12
19.921875,fourth,filtered_pd,2.480090e-12
20.312500,fourth,filtered_pd,2.150597e-12
20.703125,fourth,filtered_pd,2.055280e-12
21.093750,fourth,filtered_pd,1.811698e-12
21.484375,fourth,filtered_pd,1.736162e-12
21.875000,fourth,filtered_pd,1.497197e-12
22.265625,fourth,filtered_pd,1.437508e-12
22.656250,fourth,filtered_pd,1.322457e-12
23.046875,fourth,filtered_pd,1.173272e-12
23.437500,fourth,filtered_pd,1.121978e-12
23.828125,fourth,filtered_pd,1.005803e-12
24.218750,fourth,filtered_pd,9.678096e-13
24.609375,fourth,filtered_pd,8.444046e-13
25.000000,fourth,filtered_pd,8.134374e-13
25.390625,fourth,filtered_pd,7.590629e-13
25.781250,fourth,filtered_pd,6.814105e-13
26.171875,fourth,filtered_pd,6.510639e-13
26.562500,fourth,filtered_pd,5.879314e-13
26.953125,fourth,filtered_pd,5.769164e-13
27.343750,fourth,filtered_pd,4.995598e-13
27.734375,fourth,filtered_pd,4.963701e-13
28.125000,fourth,filtered_pd,4.469524e-13
28.515625,fourth,filtered_pd,4.296456e-13
28.906250,fourth,filtered_pd,3.866791e-13
29.296875,fourth,filtered_pd,3.752998e-13
29.687500,fourth,filtered_pd,3.504638e-13
30.078125,fourth,filtered_pd,3.188462e-13
30.468750,fourth,filtered_pd,3.116999e-13
30.859375,fourth,filtered_pd,2.822622e-13
31.250000,fourth,filtered_pd,2.811319e-13
31.640625,fourth,filtered_pd,2.414281e-13
32.031250,fourth,filtered_pd,2.519561e-13
32.421875,fourth,filtered_pd,2.195842e-13
32.812500,fourth,filtered_pd,2.210008e-13
33.203125,fourth,filtered_pd,1.958136e-13
33.593750,fourth,filtered_pd,1.971808e-13
33.984375,fourth,filtered_pd,1.810244e-13
34.375000,fourth,filtered_pd,1.699819e-13
34.765625,fourth,filtered_pd,1.672448e-13
35.156250,fourth,filtered_pd,1.518067e-13
35.546875,fourth,filtered_pd,1.539313e-13
35.937500,fourth,filtered_pd,1.323867e-13
36.328125,fourth,filtered_pd,1.439110e-13
36.718750,fourth,filtered_pd,1.201605e-13
37.109375,fourth,filtered_pd,1.293170e-13
37.500000,fourth,filtered_pd,1.105454e-13
37.890625,fourth,filtered_pd,1.178089e-13
38.281250,fourth,filtered_pd,1.047552e-13
38.671875,fourth,filtered_pd,1.025270e-13
39.062500,fourth,filtered_pd,1.017683e-13
39.453125,fourth,filtered_pd,9.139830e-14
39.843750,fourth,filtered_pd,9.702810e-14
40.234375,fourth,filtered_pd,8.143699e-14
40.625000,fourth,filtered_pd,9.307946e-14
41.015625,fourth,filtered_pd,7.528396e-14
41.406250,fourth,filtered_pd,8.576749e-14
41.796875,fourth,filtered_pd,7.229013e-14
42.187500,fourth,filtered_pd,7.903632e-14
42.578125,fourth,filtered_pd,7.029144e-14
42.968750,fourth,filtered_pd,7.117646e-14
43.359375,fourth,filtered_pd,7.049159e-14
43.750000,fourth,filtered_pd,6.458276e-14
44.140625,fourth,filtered_pd,6.935982e-14
44.531250,fourth,filtered_pd,5.943985e-14
44.921875,fourth,filtered_pd,6.858636e-14
45.312500,fourth,filtered_pd,5.594533e-14
45.703125,fourth,filtered_pd,6.593215e-14
46.093750,fourth,filtered_pd,5.500687e-14
46.484375,fourth,filtered_pd,6.262738e-14
46.875000,fourth,filtered_pd,5.519062e-14
47.265625,fourth,filtered_pd,5.870668e-14
47.656250,fourth,filtered_pd,5.680803e-14
48.046875,fourth,filtered_pd,5.481727e-14
48.437500,fourth,filtered_pd,5.835532e-14
48.828125,fourth,filtered_pd,5.201966e-14
49.218750,fourth,filtered_pd,5.961757e-14
49.609375,fourth,filtered_pd,5.035766e-14
50.000000,fourth,filtered_pd,3.004556e-14
0.000000,fourth,avc,4.002199e-05
0.390625,fourth,avc,1.439424e-04
0.781250,fourth,avc,4.455824e-05
1.171875,fourth,avc,1.287992e-06
1.562500,fourth,avc,4.428703e-07
1.953125,fourth,avc,1.532786e-07
2.343750,fourth,avc,3.511208e-08
2.734375,fourth,avc,2.141359e-08
3.125000,fourth,avc,1.041235e-08
3.515625,fourth,avc,5.963044e-09
3.906250,fourth,avc,2.941481e-09
4.296875,fourth,avc,2.526568e-09
4.687500,fourth,avc,1.442699e-09
5.078125,fourth,avc,1.096546e-09
5.468750,fourth,avc,7.499726e-10
5.859375,fourth,avc,6.278941e-10
6.250000,fourth,avc,4.307059e-10
6.640625,fourth,avc,3.266247e-10
7.031250,fourth,avc,2.771513e-10
7.421875,fourth,avc,2.087622e-10
7.812500,fourth,avc,1.708450e-10
8.203125,fourth,avc,1.304112e-10
8.593750,fourth,avc,1.172729e-10
8.984375,fourth,avc,8.969015e-11
9.375000,fourth,avc,7.585024e-11
9.765625,fourth,avc,6.343170e-11
10.156250,fourth,avc,5.516370e-11
10.546875,fourth,avc,4.391571e-11
10.937500,fourth,avc,3.873354e-11
11.328125,fourth,avc,3.313816e-11
11.718750,fourth,avc,2.869686e-11
12.109375,fourth,avc,2.402719e-11
12.500000,fourth,avc,2.086068e-11
12.890625,fourth,avc,1.936640e-11
13.281250,fourth,avc,1.531876e-11
13.671875,fourth,avc,1.455343e-11
14.062500,fourth,avc,1.198893e-11
14.453125,fourth,avc,1.144155e-11
14.843750,fourth,avc,9.321451e-12
15.234375,fourth,avc,8.620390e-12
15.625000,fourth,avc,7.822901e-12
16.015625,fourth,avc,6.617156e-12
16.406250,fourth,avc,6.199727e-12
16.796875,fourth,avc,5.304800e-12
17.187500,fourth,avc,5.116714e-12
17.578125,fourth,avc,4.188800e-12
17.968750,fourth,avc,4.071873e-12
18.359375,fourth,avc,3.550369e-12
18.750000,fourth,avc,3.293833e-12
19.140625,fourth,avc,2.869543e-12
19.531250,fourth,avc,2.682917e-12
19.921875,fourth,avc,2.480090e-12
20.312500,fourth,avc,2.150597e-12
20.703125,fourth,avc,2.055280e-12
21.093750,fourth,avc,1.811698e-12
21.484375,fourth,avc,1.736162e-12
21.875000,fourth,avc,1.497197e-12
22.265625,fourth,avc,1.437508e-12
22.656250,fourth,avc,1.322457e-12
23.046875,fourth,avc,1.173272e-12
23.437500,fourth,avc,1.121978e-12
23.828125,fourth,avc,1.005803e-12
24.218750,fourth,avc,9.678096e-13
24.609375,fourth,avc,8.444046e-13
25.000000,fourth,avc,8.134374e-13
25.390625,fourth,avc,7.590629e-13
25.781250,fourth,avc,6.814105e-13
26.171875,fourth,avc,6.510639e-13
26.562500,fourth,avc,5.879314e-13
26.953125,fourth,avc,5.769164e-13
27.343750,fourth,avc,4.995598e-13
27.734375,fourth,avc,4.963701e-13
28.125000,fourth,avc,4.469524e-13
28.515625,fourth,avc,4.296456e-13
28.906250,fourth,avc,3.866791e-13
29.296875,fourth,avc,3.752998e-13
29.687500,fourth,avc,3.504638e-13
30.078125,fourth,avc,3.188462e-13
30.468750,fourth,avc,3.116999e-13
30.859375,fourth,avc,2.822622e-13
31.250000,fourth,avc,2.811319e-13
31.640625,fourth,avc,2.414281e-13
32.031250,fourth,avc,2.519561e-13
32.421875,fourth,avc,2.195842e-13
32.812500,fourth,avc,2.210008e-13
33.203125,fourth,avc,1.958136e-13
33.593750,fourth,avc,1.971808e-13
33.984375,fourth,avc,1.810244e-13
34.375000,fourth,avc,1.699819e-13
34.765625,fourth,avc,1.672448e-13
35.156250,fourth,avc,1.518067e-13
35.546875,fourth,avc,1.539313e-13
35.937500,fourth,avc,1.323867e-13
36.328125,fourth,avc,1.439110e-13
36.718750,fourth,avc,1.201605e-13
37.109375,fourth,avc,1.293170e-13
37.500000,fourth,avc,1.105454e-13
37.890625,fourth,avc,1.178089e-13
38.281250,fourth,avc,1.047552e-13
38.671875,fourth,avc,1.025270e-13
39.062500,fourth,avc,1.017683e-13
39.453125,fourth,avc,9.139830e-14
39.843750,fourth,avc,9.702810e-14
40.234375,fourth,avc,8.143699e-14
40.625000,fourth,avc,9.307946e-14
41.015625,fourth,avc,7.528396e-14
41.406250,fourth,avc,8.576749e-14
41.796875,fourth,avc,7.229013e-14
42.187500,fourth,avc,7.903632e-14
42.578125,fourth,avc,7.029144e-14
42.968750,fourth,avc,7.117646e-14
43.359375,fourth,avc,7.049159e-14
43.750000,fourth,avc,6.458276e-14
44.140625,fourth,avc,6.935982e-14
44.531250,fourth,avc,5.943985e-14
44.921875,fourth,avc,6.858636e-14
45.312500,fourth,avc,5.594533e-14
45.703125,fourth,avc,6.593215e-14
46.093750,fourth,avc,5.500687e-14
46.484375,fourth,avc,6.262738e-14
46.875000,fourth,avc,5.519062e-14
47.265625,fourth,avc,5.870668e-14
47.656250,fourth,avc,5.680803e-14
48.046875,fourth,avc,5.481727e-14
48.437500,fourth,avc,5.835532e-14
48.828125,fourth,avc,5.201966e-14
49.218750,fourth,avc,5.961757e-14
49.609375,fourth,avc,5.035766e-14
50.000000,fourth,avc,3.004556e-14
